Region,District,Ward,Village,shpDistrict,shpWard,shpVillage,Population,Notes
Mara,Bunda,Neruma,Mahyolo,Bunda,Neruma,Mahyolo,1775,
Mara,Bunda,Neruma,Nyamitwebili,Bunda,Neruma,Nyamitwebili,2103,
Mara,Bunda,Neruma,Kasahunga,Bunda,Neruma,Kasahunga,2607,
Mara,Bunda,Neruma,Namibu,Bunda,Neruma,Namibu,2031,
Mara,Bunda,Nyamang'uta,Kambubu,Bunda,Nyamang'uta,Kambubu,1535,
Mara,Bunda,Nyamang'uta,Sarawe,Bunda,Nyamang'uta,Sarawe,2454,
Mara,Bunda,Nyamang'uta,Nyangere,Bunda,Nyamang'uta,Nyangere,2730,
Mara,Bunda,Nyamang'uta,Kiroleli,Bunda,Nyamang'uta,Kiroleli,2355,
Mara,Bunda,Nyamang'uta,Nyabuzuma,Bunda,Nyamang'uta,Nyabuzume,1075,
Mara,Bunda,Nyamuswa,Nyamuswa,Bunda,Nyamuswa,Nyamuswa,3911,
Mara,Bunda,Nyamuswa,Makongoro ''B'',Bunda,Nyamuswa,Makongoro 'B',1480,
Mara,Bunda,Nyamuswa,Bukama,Bunda,Nyamuswa,Bukama,2410,
Mara,Bunda,Nyamuswa,M akongoro ''A'',Bunda,Nyamuswa,Makongoro 'A',1523,
Mara,Bunda,Nyasura,Manyamanyama,Bunda,Nyasura,Manyamanyama,3878,
Mara,Bunda,Nyasura,Nyasura,Bunda,Nyasura,Nyasura,13687,
Mara,Bunda,Salama,Salama ''A'',Bunda,Salama,Salama 'A',2916,
Mara,Bunda,Salama,Salama Kati,Bunda,Salama,Salama Kati,1937,
Mara,Bunda,Salama,Kurusanga,Bunda,Salama,Kurusanga,4220,
Mara,Bunda,Sazira,Kitaramaka,Bunda,Sazira,Kitaramaka,2378,
Mara,Bunda,Sazira,Sazira,Bunda,Sazira,Sazira,2097,
Mara,Bunda,Sazira,Misisi,Bunda,Sazira,Misisi,3434,
Mara,Bunda,Sazira,Ligamba ''B'',Bunda,Sazira,Ligamba 'B',2894,
Mara,Bunda,Wariku,Kiwasi,Bunda,Wariku,Kiwasi,1680,
Mara,Bunda,Wariku,Kamkenga,Bunda,Wariku,Kamkenga,3266,
Mara,Bunda,Wariku,Kangetuya,Bunda,Wariku,Kangetutya,2612,
Mara,Bunda,Wariku,Rwabu,Bunda,Wariku,Rwabu,2342,
Mara,Butiama,Bisumwa,Kyamajoje,Butiama,Bisumwa,Kyamajoje,1563,
Mara,Butiama,Bisumwa,Nyabekwabi,Butiama,Bisumwa,Nyabekwabi,3239,
Mara,Butiama,Bisumwa,Nyarukoru,Butiama,Bisumwa,Nyarukoru,1275,
Mara,Butiama,Bisumwa,Bisumwa,Butiama,Bisumwa,Bisumwa,3996,
Mara,Butiama,Buhembe,Matongo,Butiama,Buhemba,Matongo,3346,
Mara,Butiama,Buhembe,Biatika,Butiama,Buhemba,Biatika,3604,
Mara,Butiama,Buhembe,Buhemba,Butiama,Buhemba,Buhemba,2376,
Mara,Butiama,Bukabwa,Kirumi,Butiama,Bukabwa,Kirumi,3291,
Mara,Butiama,Bukabwa,Bukabwa,Butiama,Bukabwa,Bukabwa,3127,
Mara,Butiama,Bukabwa,Mmazami,Butiama,Bukabwa,Mmazami,4584,
Mara,Butiama,Buruma,Tonyo,Butiama,Buruma,Tonyo,1439,
Mara,Butiama,Buruma,Isaba,Butiama,Buruma,Isaba,2587,
Mara,Butiama,Buruma,Songora,Butiama,Buruma,Songora,6111,
Mara,Butiama,Buruma,Mwikoro,Butiama,Buruma,Mwikoro,3734,
Mara,Butiama,Buruma,Ryamugabo,Butiama,Buruma,Ryamugabo,2609,
Mara,Butiama,Busegwe,Nyanza,Butiama,Busegwe,Nyanza,1643,
Mara,Butiama,Busegwe,Busegwe,Butiama,Busegwe,Busegwe,1910,
Mara,Butiama,Busegwe,Kigori,Butiama,Busegwe,Kigori,1767,
Mara,Butiama,Buswahili,Buswahili,Butiama,Buswahili,Buswahili,2359,
Mara,Butiama,Buswahili,Kongoto,Butiama,Buswahili,Kongoto,1501,
Mara,Butiama,Buswahili,Wegero,Butiama,Buswahili,Wegero,3841,
Mara,Butiama,Buswahili,Baranga,Butiama,Buswahili,Baranga,3875,
Mara,Butiama,Butiama,Buturu,Butiama,Butiama,Buturu,3967,
Mara,Butiama,Butiama,Butiama,Butiama,Butiama,Butiama,10366,
Mara,Butiama,Butiama,Rwamkoma,Butiama,Butiama,Rwamkoma,4884,
Mara,Butiama,Butuguri,Busirime,Butiama,Butuguri,Busirime,1228,
Mara,Butiama,Butuguri,Kisamwene,Butiama,Butuguri,Kisamwene,2495,
Mara,Butiama,Butuguri,Kibubwa,Butiama,Butuguri,Kibubwa,2963,
Mara,Butiama,Butuguri,Busegwe,Butiama,Butuguri,Busegwe,1205,
Mara,Butiama,Butuguri,Kigori,Butiama,Butuguri,Kigori,1115,
Mara,Butiama,Bwiregi,Masurura,Butiama,Bwiregi,Masurura,3637,
Mara,Butiama,Bwiregi,Kitasakwa,Butiama,Bwiregi,Kitasakwa,2045,
Mara,Butiama,Bwiregi,Ryamisanga,Butiama,Bwiregi,Ryamisanga,2378,
Mara,Butiama,Bwiregi,Kamgendi,Butiama,Bwiregi,Kamgendi,2215,
Mara,Butiama,Etaro,Lukuba,Butiama,Etaro,Lukuba,2262,
Mara,Butiama,Etaro,Mmahare,Butiama,Etaro,Mmahare,1303,
Mara,Butiama,Etaro,Etaro,Butiama,Etaro,Etaro,4146,
Mara,Butiama,Etaro,Busamba,Butiama,Etaro,Busamba,2782,
Mara,Butiama,Kukirango,Kyatungwe,Butiama,Kukirango,Kyatungwe,2912,
Mara,Butiama,Kukirango,Kamugegi,Butiama,Kukirango,Kamugeti,1806,
Mara,Butiama,Kukirango,Kyawazaru,Butiama,Kukirango,Kyawazuru,3282,
Mara,Butiama,Kukirango,Kiabakari,Butiama,Kukirango,Kiabakari,4495,
Mara,Butiama,Kukirango,Nyamisisye,Butiama,Kukirango,Nyamisisye,5655,
Mara,Butiama,Kukirango,Singu,Butiama,Kukirango,Singu,3573,
Mara,Butiama,Kukirango,Mwanza Buriga,Butiama,Kukirango,Mwanzaburiga,2778,
Mara,Butiama,Kyanyari,Nyakiswa,Butiama,Kyanyari,Nyakiswa,4680,
Mara,Butiama,Kyanyari,Nyamikoma,Butiama,Kyanyari,Nyamikoma,4795,
Mara,Butiama,Kyanyari,Mwibagi,Butiama,Kyanyari,Mwabagi,7201,
Mara,Butiama,Masaba,Nyasirori,Butiama,Masaba,Nyasirori,4790,
Mara,Butiama,Masaba,Bisarye,Butiama,Masaba,Bisarye,4533,
Mara,Butiama,Masaba,Kwigutu,Butiama,Masaba,Kwigutu,3824,
Mara,Butiama,Mirwa,Tarani,Butiama,Mirwa,Tarani,3938,
Mara,Butiama,Mirwa,Magunda,Butiama,Mirwa,Magunga,5689,
Mara,Butiama,Mirwa,Mirwa,Butiama,Mirwa,Mirwa,4095,
Mara,Butiama,Muriaza,Muriaza,Butiama,Muriaza,Muriaza,3432,
Mara,Butiama,Muriaza,Kizaru,Butiama,Muriaza,Kizaru,1988,
Mara,Butiama,Muriaza,Bumangi,Butiama,Muriaza,Bumangi,4783,
Mara,Butiama,Nyakatende,Nyakatende,Butiama,Nyakatende,Nyakatende,2639,
Mara,Butiama,Nyakatende,Kabegi,Butiama,Nyakatende,Kabegi,2694,
Mara,Butiama,Nyakatende,Kiemba,Butiama,Nyakatende,Kiemba,4146,
Mara,Butiama,Nyakatende,Kamguruki,Butiama,Nyakatende,Kamguruki,1723,
Mara,Butiama,Nyakatende,Kigera etuma,Butiama,Nyakatende,Kigera Etuma,8139,
Mara,Butiama,Nyamimange,Kwisaro,Butiama,Nyamimange,Kwisaro,1058,
Mara,Butiama,Nyamimange,Kyankoma,Butiama,Nyamimange,Kyankoma,4145,
Mara,Butiama,Nyankanga,Nyabange,Butiama,Nyankanga,Nyabange,3712,
Mara,Butiama,Nyankanga,Nyankanga,Butiama,Nyankanga,Nyankanga,6022,
Mara,Butiama,Nyegina,Kurukerege,Butiama,Nyegina,Kurukerege,2148,
Mara,Butiama,Nyegina,Nyegina,Butiama,Nyegina,Nyegina,3044,
Mara,Butiama,Nyegina,Mkirira,Butiama,Nyegina,Mkirira,3028,
Mara,Butiama,Sirorisimba,Kitaramanka,Butiama,Sirorisimba,Kitaramanka,2098,
Mara,Butiama,Sirorisimba,Rwasereta,Butiama,Sirorisimba,Rwasereta,1723,
Mara,Butiama,Sirorisimba,Kyambili,Butiama,Sirorisimba,Nyambili,1533,
Mara,Butiama,Sirorisimba,Sirorisimba,Butiama,Sirorisimba,Sirorisimba,2866,
Mara,Musoma,Bugwema,Bugwema,Musoma,Bugwema,Bugwema,2934,
Mara,Musoma,Bugwema,Masinono,Musoma,Bugwema,Masinono,5828,
Mara,Musoma,Bugwema,Muhoji,Musoma,Bugwema,Muhoji,2489,
Mara,Musoma,Bukima,Bukima,Musoma,Bukima,Bukima,4978,
Mara,Musoma,Bukima,Butata,Musoma,Bukima,Butata,5889,
Mara,Musoma,Bukima,Buanga,Musoma,Bukima,Buanga,3193,
Mara,Musoma,Bukima,Rusoli,Musoma,Bukima,Rujoli,3420,
Mara,Musoma,Bukima,Kwikerege,Musoma,Bukima,Kwikerege,1058,
Mara,Musoma,Bukumi,Buraga,Musoma,Bukumi,Buraga,2977,
Mara,Musoma,Bukumi,Bukumi,Musoma,Bukumi,Bukumi,3173,
Mara,Musoma,Bukumi,Busekera,Musoma,Bukumi,Busekera,5947,
Mara,Musoma,Bulinga,Bulinga,Musoma,Bulinga,Bulinga,2182,
Mara,Musoma,Bulinga,Bujaga,Musoma,Bulinga,Bujaga,2269,
Mara,Musoma,Bulinga,Busungu,Musoma,Bulinga,Busungu,1917,
Mara,Musoma,Busambara,Kwikuba,Musoma,Busambara,Kwikuba,1609,
Mara,Musoma,Busambara,Maneke,Musoma,Busambara,Maneke,3939,
Mara,Musoma,Busambara,Mwiringo,Musoma,Busambara,Mwiringo,3158,
Mara,Musoma,Bwasi,Kome,Musoma,Bwasi,Kome,4405,
Mara,Musoma,Bwasi,Bugunda,Musoma,Bwasi,Bugunda,3971,
Mara,Musoma,Bwasi,Bwasi,Musoma,Bwasi,Bwasi,3340,
Mara,Musoma,Kiriba,Bwai Kumsoma,Musoma,Kiriba,Bwai Kumsoma,7352,
Mara,Musoma,Kiriba,Kiriba,Musoma,Kiriba,Kiriba,4114,
Mara,Musoma,Kiriba,Bwai Kwitururu,Musoma,Kiriba,Bwai Kwitururu,5271,
Mara,Musoma,Makojo,Chimati,Musoma,Makojo,Chimati,2889,
Mara,Musoma,Makojo,Makojo,Musoma,Makojo,Makojo,2696,
Mara,Musoma,Makojo,Chitare,Musoma,Makojo,Chitare,4063,
Mara,Musoma,Mugango,Kwibara,Musoma,Mugango,Kwibara,5494,
Mara,Musoma,Mugango,Nyang'oma,Musoma,Mugango,Nyangoma,2491,
Mara,Musoma,Mugango,Kurwaki,Musoma,Mugango,Kurwaki,2136,
Mara,Musoma,Murangi,Lyasembe,Musoma,Murangi,Lyasembe,3312,
Mara,Musoma,Murangi,Murangi,Musoma,Murangi,Murangi,5315,
Mara,Musoma,Murangi,Musanja,Musoma,Murangi,Musanja,5417,
Mara,Musoma,Murangi,Mabuimerafuru,Musoma,Murangi,Mabui Merafuru,2889,
Mara,Musoma,Nyambono,Nyambono,Musoma,Nyambono,Nyambono,4716,
Mara,Musoma,Nyambono,Saragana,Musoma,Nyambono,Sapagana,4948,
Mara,Musoma,Nyambono,Bugoji,Musoma,Nyambono,Bugoji,5870,
Mara,Musoma,Nyambono,Kaburabura,Musoma,Nyambono,Kaburabura,2572,
Mara,Musoma,Nyamrandirira,Chumwi,Musoma,Nyamrandirira,Chumwi,3121,
Mara,Musoma,Nyamrandirira,Kaboni,Musoma,Nyamrandirira,Kaboni,1516,
Mara,Musoma,Nyamrandirira,Kasoma,Musoma,Nyamrandirira,Kasoma,3251,
Mara,Musoma,Nyamrandirira,Seka,Musoma,Nyamrandirira,Seka,4179,
Mara,Musoma,Nyamrandirira,Mikuyu,Musoma,Nyamrandirira,Mikuyu,1637,
Mara,Musoma,Suguti,Suguti,Musoma,Suguti,Suguti,3467,
Mara,Musoma,Suguti,Kusenyi,Musoma,Suguti,Kasenyi,2450,
Mara,Musoma,Suguti,Chirorwe,Musoma,Suguti,Chirorwe,3453,
Mara,Musoma,Suguti,Wanyere,Musoma,Suguti,Wanyere,4358,
Mara,Musoma,Tegeruka,Tegeruka,Musoma,Tegeruka,Tegeruka,2799,
Mara,Musoma,Tegeruka,Mayani,Musoma,Tegeruka,Mayani,3234,
Mara,Musoma,Tegeruka,Kataryo,Musoma,Tegeruka,Kataryo,4668,
Mara,Musoma Municipal,Buhare,Buhare Kati,Musoma Municipal,Buhare,Buhare Kati,3180,
Mara,Musoma Municipal,Buhare,Mgalanjabo,Musoma Municipal,Buhare,Mgalanjabho,3587,
Mara,Musoma Municipal,Buhare,Buhare,Musoma Municipal,Buhare,Buhare,3362,
Mara,Musoma Municipal,Bweri,Rwamlimi,Musoma Municipal,Bweri,Rwamlimi,10891,
Mara,Musoma Municipal,Bweri,Nyarusurya,Musoma Municipal,Bweri,Nyarusurya,1227,
Mara,Musoma Municipal,Bweri,Machinjioni,Musoma Municipal,Bweri,Machinjioni,2031,
Mara,Musoma Municipal,Bweri,Nyabisare,Musoma Municipal,Bweri,Nyabisare,7607,
Mara,Musoma Municipal,Bweri,Bweri,Musoma Municipal,Bweri,Bweri,4187,
Mara,Musoma Municipal,Iringo,Iringo 'B',Musoma Municipal,Iringo,Iringo 'B',510,
Mara,Musoma Municipal,Iringo,Iringo 'A',Musoma Municipal,Iringo,Iringo 'A',1838,
Mara,Musoma Municipal,Iringo,Iringo 'D',Musoma Municipal,Iringo,Iringo 'D',1575,
Mara,Musoma Municipal,Iringo,Iringo 'C',Musoma Municipal,Iringo,Iringo 'C',1398,
Mara,Musoma Municipal,Kamunyonge,Bondeni,Musoma Municipal,Kamunyonge,Bondeni,1084,
Mara,Musoma Municipal,Kamunyonge,Uwanja wa Ndege,Musoma Municipal,Kamunyonge,Uwanja wa Ndege,1644,
Mara,Musoma Municipal,Kamunyonge,Biafra,Musoma Municipal,Kamunyonge,Biafra,1017,
Mara,Musoma Municipal,Kamunyonge,Majita Road,Musoma Municipal,Kamunyonge,Majita Road,1259,
Mara,Musoma Municipal,Kigera,Kwangwa,Musoma Municipal,Kigera,Kwangwa,6228,
Mara,Musoma Municipal,Kigera,Kiara,Musoma Municipal,Kigera,Kiara,5991,
Mara,Musoma Municipal,Kigera,Mwiyare,Musoma Municipal,Kigera,Mwiyare,4942,
Mara,Musoma Municipal,Kigera,Bonde Kati,Musoma Municipal,Kigera,Bonde Kati,3918,
Mara,Musoma Municipal,Kitaji,Kitaji 'A',Musoma Municipal,Kitaji,Kitaji 'A',529,
Mara,Musoma Municipal,Kitaji,Kitaji 'B',Musoma Municipal,Kitaji,Kitaji 'B',1386,
Mara,Musoma Municipal,Kitaji,Kitaji 'C',Musoma Municipal,Kitaji,Kitaji 'C',2175,
Mara,Musoma Municipal,Kitaji,Kitaji 'D',Musoma Municipal,Kitaji,Kitaji 'D',1373,
Mara,Musoma Municipal,Makoko,Bukanga,Musoma Municipal,Makoko,Bukanga,1101,
Mara,Musoma Municipal,Makoko,Ziwani,Musoma Municipal,Makoko,Ziwani,1361,
Mara,Musoma Municipal,Makoko,Nyarigamba,Musoma Municipal,Makoko,Nyarigamba,1411,
Mara,Musoma Municipal,Makoko,Kinyang'wena,Musoma Municipal,Makoko,Kinyang'wena,1355,
Mara,Musoma Municipal,Makoko,Nyamiongo,Musoma Municipal,Makoko,Nyamiongo,4659,
Mara,Musoma Municipal,Mukendo,Mukendo,Musoma Municipal,Mukendo,Mukendo,717,
Mara,Musoma Municipal,Mukendo,Sokoine,Musoma Municipal,Mukendo,Sokoine,513,
Mara,Musoma Municipal,Mukendo,Nyerere,Musoma Municipal,Mukendo,Nyerere,1196,
Mara,Musoma Municipal,Mwigobero,Mwigobero 'D',Musoma Municipal,Mwigobero,Mwigobero 'D',297,
Mara,Musoma Municipal,Mwigobero,Mwigobero,Musoma Municipal,Mwigobero,Mwigobero 'C',570,
Mara,Musoma Municipal,Mwigobero,Mwigobero 'B',Musoma Municipal,Mwigobero,Mwigobero 'B',569,
Mara,Musoma Municipal,Mwigobero,Mwigobero 'A',Musoma Municipal,Mwigobero,Mwigobero 'A',743,
Mara,Musoma Municipal,Mwisenge,Majita Road,Musoma Municipal,Mwisenge,Majita Road,2162,
Mara,Musoma Municipal,Mwisenge,Mtakuja,Musoma Municipal,Mwisenge,Mtakuja,5319,
Mara,Musoma Municipal,Mwisenge,Pwani,Musoma Municipal,Mwisenge,Pwani,2355,
Mara,Musoma Municipal,Mwisenge,Mkinyerero,Musoma Municipal,Mwisenge,Mkinyerero,1961,
Mara,Musoma Municipal,Mwisenge,Mwisenge Kati,Musoma Municipal,Mwisenge,Mwisenge Kati,1806,
Mara,Musoma Municipal,Nyakato,Mshikamano,Musoma Municipal,Nyakato,Mshikamo,4345,
Mara,Musoma Municipal,Nyakato,Sanane,Musoma Municipal,Nyakato,Mtaa Saanane,3326,
Mara,Musoma Municipal,Nyakato,Bondeni,Musoma Municipal,Nyakato,Bondeni,4266,
Mara,Musoma Municipal,Nyakato,Maziwa,Musoma Municipal,Nyakato,Maziwa,1640,
Mara,Musoma Municipal,Nyakato,Baruti,Musoma Municipal,Nyakato,Baruti,2613,
Mara,Musoma Municipal,Nyakato,Mlimani,Musoma Municipal,Nyakato,Mlimani,4230,
Mara,Musoma Municipal,Nyamatare,Nyaburangi,Musoma Municipal,Nyamatare,Nyaburangi,1192,
Mara,Musoma Municipal,Nyamatare,Mtongoli,Musoma Municipal,Nyamatare,Mtongoli,1013,
Mara,Musoma Municipal,Nyamatare,Wakara,Musoma Municipal,Nyamatare,Wakara,1241,
Mara,Musoma Municipal,Nyamatare,Mara Secondary,Musoma Municipal,Nyamatare,Mara Secondari,1059,
Mara,Musoma Municipal,Nyamatare,Nyamatare,Musoma Municipal,Nyamatare,Nyamatare,2023,
Mara,Musoma Municipal,Nyasho,Nyasho Mlango Mmoja,Musoma Municipal,Nyasho,Nyasho Mlango Mmoja,969,
Mara,Musoma Municipal,Nyasho,Nyasho Sokoni,Musoma Municipal,Nyasho,Nyasho Sokoni,879,
Mara,Musoma Municipal,Nyasho,Nyasho Shuleni,Musoma Municipal,Nyasho,Nyasho Shuleni,1545,
Mara,Musoma Municipal,Nyasho,Nyasho Kati,Musoma Municipal,Nyasho,Nyasho Kati,1608,
Mara,Musoma Municipal,Nyasho,Nyasho Magereza,Musoma Municipal,Nyasho,Nyasho Magereza,1343,
Mara,Rorya,Bukura,Kirongwe,Rorya,Bukura,Kirongwe,4090,
Mara,Rorya,Bukura,Bubombi,Rorya,Bukura,Bubombi,4530,
Mara,Rorya,Bukura,Thabache,Rorya,Bukura,Thabache,2128,
Mara,Rorya,Bukura,Nyambori,Rorya,Bukura,Nyambori,2227,
Mara,Rorya,Bukura,Bwiri,Rorya,Bukura,Bwiri,2254,
Mara,Rorya,Bukwe,Mika,Rorya,Bukwe,Mika,3219,
Mara,Rorya,Bukwe,Buganjo,Rorya,Bukwe,Bugamjo,3910,
Mara,Rorya,Bukwe,Nyasoro,Rorya,Bukwe,Nyasoro,2790,
Mara,Rorya,Goribe,Tatwe,Rorya,Goribe,Tatwe,2887,
Mara,Rorya,Goribe,Panyakoo,Rorya,Goribe,Panyakoo,3162,
Mara,Rorya,Goribe,Nyamusi,Rorya,Goribe,Nyamusi,3866,
Mara,Rorya,Ikoma,Nyamasanda,Rorya,Ikoma,Nyamasanda,2816,
Mara,Rorya,Ikoma,Kagoja,Rorya,Ikoma,Kogaja,3299,
Mara,Rorya,Ikoma,Ikoma,Rorya,Ikoma,Ikoma,4283,
Mara,Rorya,Kigunga,Bukama,Rorya,Kigunga,Bukama,4379,
Mara,Rorya,Kigunga,Randa,Rorya,Kigunga,Randa,4418,
Mara,Rorya,Kigunga,Luanda,Rorya,Kigunga,Luanda,2124,
Mara,Rorya,Kigunga,Masike,Rorya,Kigunga,Masike,2903,
Mara,Rorya,Kirogo,Burere,Rorya,Kirogo,Burere,2118,
Mara,Rorya,Kirogo,Radienya,Rorya,Kirogo,Radienya,2118,
Mara,Rorya,Kirogo,Kirogo,Rorya,Kirogo,Kirogo,3014,
Mara,Rorya,Kisumwa,Kisumwa,Rorya,Kisumwa,Kisumwa,2410,
Mara,Rorya,Kisumwa,Nyanjagi,Rorya,Kisumwa,Nyanjagi,1473,
Mara,Rorya,Kisumwa,Marasibora,Rorya,Kisumwa,Marasibora,2301,
Mara,Rorya,Kisumwa,Kwibuse,Rorya,Kisumwa,Kwibuse,3266,
Mara,Rorya,Kisumwa,Nyanchabakenye,Rorya,Kisumwa,Nyanghabakenye,2997,
Mara,Rorya,Kitembe,Sakawa,Rorya,Kitembe,Sakawa,3985,
Mara,Rorya,Kitembe,Kitembe,Rorya,Kitembe,Kitembe,2389,
Mara,Rorya,Kitembe,Nyambogo,Rorya,Kitembe,Nyambogo,3471,
Mara,Rorya,Komuge,Komuge,Rorya,Komuge,Komuge,2991,
Mara,Rorya,Komuge,Irienyi,Rorya,Komuge,Irenyi,4253,
Mara,Rorya,Komuge,Kuruya,Rorya,Komuge,Kuruya,4423,
Mara,Rorya,Komuge,Kyamwame,Rorya,Komuge,Kyamwame,1984,
Mara,Rorya,Koryo,Utegi,Rorya,Koryo,Utegi,3302,
Mara,Rorya,Koryo,Nyanduga,Rorya,Koryo,Nyanduga,2973,
Mara,Rorya,Koryo,Mang'ore,Rorya,Koryo,Mang'ore,1376,
Mara,Rorya,Kyang'ombe,Muhundwe,Rorya,Kyang'ombe,Muhundwe,2297,
Mara,Rorya,Kyang'ombe,Ruhu,Rorya,Kyang'ombe,Ruhu,4074,
Mara,Rorya,Kyang'ombe,Nyihara,Rorya,Kyang'ombe,Nyihara,3627,
Mara,Rorya,Kyang'ombe,Bitiryo,Rorya,Kyang'ombe,Bitiryo,4369,
Mara,Rorya,Kyang'ombe,Baraki,Rorya,Kyang'ombe,Baraki,4071,
Mara,Rorya,Mirare,Malongo,Rorya,Mirare,Malongo,2225,
Mara,Rorya,Mirare,Ingiri Juu,Rorya,Mirare,Ingiri Juu,2436,
Mara,Rorya,Mirare,Ryagobo,Rorya,Mirare,Ryagoro,2979,
Mara,Rorya,Mirare,Sudi,Rorya,Mirare,Sudi,4775,
Mara,Rorya,Mkoma,Mkoma,Rorya,Mkoma,Mkoma,6150,
Mara,Rorya,Mkoma,Kyariko,Rorya,Mkoma,Kyariko,6517,
Mara,Rorya,Mkoma,Raranya,Rorya,Mkoma,Raranya,4465,
Mara,Rorya,Nyahongo,Minigo,Rorya,Nyahongo,Minigo,2365,
Mara,Rorya,Nyahongo,Ryagati,Rorya,Nyahongo,Ryagati,2421,
Mara,Rorya,Nyahongo,Lolwe,Rorya,Nyahongo,Lolwe,1817,
Mara,Rorya,Nyahongo,Omoche,Rorya,Nyahongo,Omoche,3948,
Mara,Rorya,Nyahongo,Nyabikondo,Rorya,Nyahongo,Nyabikondo,2722,
Mara,Rorya,Nyahongo,Nyamkonge,Rorya,Nyahongo,Nyamkonge,1747,
Mara,Rorya,Nyahongo,Manyanyi,Rorya,Nyahongo,Manyanyi,3434,
Mara,Rorya,Nyamagaro,Nyang'ombe,Rorya,Nyamagaro,Nyang'ombe,6509,
Mara,Rorya,Nyamagaro,Muharango,Rorya,Nyamagaro,Muharango,5160,
Mara,Rorya,Nyamagaro,Kyangasaga,Rorya,Nyamagaro,Kyangasaga,5337,
Mara,Rorya,Nyamtinga,Rwang'enyi,Rorya,Nyamtinga,Rwang'enyi,3623,
Mara,Rorya,Nyamtinga,Manila,Rorya,Nyamtinga,Manila,1859,
Mara,Rorya,Nyamtinga,Nyarombo,Rorya,Nyamtinga,Nyarombo,2402,
Mara,Rorya,Nyamtinga,Busanga,Rorya,Nyamtinga,Busanga,3319,
Mara,Rorya,Nyamunga,Kibuyi,Rorya,Nyamunga,Kibuyi,7266,
Mara,Rorya,Nyamunga,Kinesi,Rorya,Nyamunga,Kinesi,5895,
Mara,Rorya,Nyathorogo,Kowaki,Rorya,Nyathorogo,Kowaki,3546,
Mara,Rorya,Nyathorogo,Omuga,Rorya,Nyathorogo,Omuga,2666,
Mara,Rorya,Nyathorogo,Nyasoko,Rorya,Nyathorogo,Nyasoko,1373,
Mara,Rorya,Nyathorogo,Ochuna,Rorya,Nyathorogo,Ochuma,1548,
Mara,Rorya,Nyathorogo,Dett,Rorya,Nyathorogo,Dett,1815,
Mara,Rorya,Nyathorogo,Chereche,Rorya,Nyathorogo,Chereche,3860,
Mara,Rorya,Rabour,Makongoro,Rorya,Rabour,Makongoro,4129,
Mara,Rorya,Rabour,Oliyo,Rorya,Rabour,Oliyo,3743,
Mara,Rorya,Rabour,Rabour,Rorya,Rabour,Rabour,3387,
Mara,Rorya,Roche,Osiri,Rorya,Roche,Osiri,2571,
Mara,Rorya,Roche,Roche,Rorya,Roche,Roche,3405,
Mara,Rorya,Roche,Ng'ope,Rorya,Roche,Ng'ope,2751,
Mara,Rorya,Tai,Shirati Sota,Rorya,Tai,Shirati Sota,4219,
Mara,Rorya,Tai,Masonga,Rorya,Tai,Masonga,3198,
Mara,Rorya,Tai,Nyahera,Rorya,Tai,Nyahera,2873,
Mara,Rorya,Tai,Nyamagongo,Rorya,Tai,Nyamagongo,2216,
Mara,Serengeti,Busawe,Busawe,Serengeti,Busawe,Busawe,1521,
Mara,Serengeti,Busawe,Gantamome,Serengeti,Busawe,Gentamome,2213,
Mara,Serengeti,Busawe,Nyamehuru,Serengeti,Busawe,Nyamhuru,1798,
Mara,Serengeti,Geitasamo,Nyamoko,Serengeti,Geitasamo,Nyamoko,2467,
Mara,Serengeti,Geitasamo,Kegonga,Serengeti,Geitasamo,Kegonga,1824,
Mara,Serengeti,Geitasamo,Matare,Serengeti,Geitasamo,Matare,1229,
Mara,Serengeti,Ikoma,Park Nyigoti,Serengeti,Ikoma,Park Nyigoti,1994,
Mara,Serengeti,Ikoma,Robanda,Serengeti,Ikoma,Robanda,4508,
Mara,Serengeti,Issenye,Singisi,Serengeti,Issenye,Singisi,2146,
Mara,Serengeti,Issenye,Iharara,Serengeti,Issenye,Iharara,2292,
Mara,Serengeti,Issenye,Nyiberekera,Serengeti,Issenye,Nyiberekera,3651,
Mara,Serengeti,Issenye,Nyamisingisi,Serengeti,Issenye,Nyamisingisi,2072,
Mara,Serengeti,Kebanchabancha,Musati,Serengeti,Kebanchabancha,Musati,3432,
Mara,Serengeti,Kebanchabancha,Sogoti,Serengeti,Kebanchabancha,Sogoti,1904,
Mara,Serengeti,Kebanchabancha,Kebanchabancha,Serengeti,Kebanchabancha,Kebanchabancha,2905,
Mara,Serengeti,Kenyamonta,Hekwe,Serengeti,Kenyamonta,Hekwe,1901,
Mara,Serengeti,Kenyamonta,Magatini,Serengeti,Kenyamonta,Magatini,584,
Mara,Serengeti,Kenyamonta,Mesaga,Serengeti,Kenyamonta,Mesaga,2961,
Mara,Serengeti,Kenyamonta,Nyagasense,Serengeti,Kenyamonta,Nyagasense,3819,
Mara,Serengeti,Kenyamonta,Kenyamonta,Serengeti,Kenyamonta,Kenyamonta,2071,
Mara,Serengeti,Kisaka,Nyansurumunti,Serengeti,Kisaka,Nyansurumunti,1883,
Mara,Serengeti,Kisaka,Buchanchari,Serengeti,Kisaka,Bunchachari,3725,
Mara,Serengeti,Kisaka,Nyiboko,Serengeti,Kisaka,Nyiboko,3566,
Mara,Serengeti,Kisaka,Borenga,Serengeti,Kisaka,Borenga,3361,
